,LIMIT_BAL,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,DEF_PAY,SEX_1,SEX_2,EDUCATION_1,EDUCATION_2,EDUCATION_3,EDUCATION_4,MARRIAGE_0,MARRIAGE_1,MARRIAGE_2,MARRIAGE_3
11468,220000,48,0,0,0,0,0,0,0,0,2128,4071,5640,7078,0,2128,2000,2000,2000,1500,1,1,0,0,0,1,0,0,1,0,0
11469,340000,34,0,0,0,0,0,0,334628,328749,285399,248984,251047,255303,16040,14000,11000,9200,10000,9500,1,1,0,0,0,1,0,0,0,1,0
11470,60000,36,0,0,0,0,0,0,37129,37593,37841,38634,28811,28907,1602,1989,1782,1169,1196,1152,1,1,0,0,1,0,0,0,1,0,0
11471,60000,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
11472,30000,35,0,0,0,2,2,0,21708,22583,25067,23237,0,0,1542,3026,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
11473,130000,42,1,0,0,0,0,0,-52,-52,-52,-52,-52,-52,0,0,0,0,0,1000,1,1,0,0,1,0,0,0,1,0,0
11474,260000,38,3,2,2,0,0,0,2500,2500,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
11475,150000,31,3,2,2,0,0,0,125086,121521,67164,54078,9778,389,4967,65,1346,5051,8601,4435,1,1,0,1,0,0,0,0,0,1,0
11476,110000,45,0,0,2,0,0,0,112987,110899,111642,109584,50281,49373,7000,4000,2975,22000,1726,6000,1,1,0,0,1,0,0,0,1,0,0
11477,20000,49,0,0,0,0,0,0,16336,17354,18376,18253,18458,19197,1294,2316,1256,1000,1000,800,1,1,0,0,1,0,0,0,0,0,1
11478,50000,36,1,2,2,2,2,2,19649,20526,19909,22096,22438,21941,1500,0,2531,1000,0,2000,1,1,0,0,1,0,0,0,0,1,0
11479,130000,39,0,0,0,0,0,0,103566,105797,102729,104761,87660,92123,3969,3823,3836,3345,9116,0,1,1,0,0,1,0,0,0,1,0,0
11480,20000,38,0,0,0,0,0,2,5705,6715,7736,8745,9394,9101,1266,1287,1296,945,0,481,1,1,0,0,1,0,0,0,1,0,0
11481,130000,31,3,2,2,3,3,2,300,300,300,300,300,150,0,0,0,0,0,1000,1,1,0,0,1,0,0,0,0,1,0
11482,490000,43,2,0,0,0,0,0,3956,3081,0,0,2236,3052,3081,0,0,2236,3052,3159,1,1,0,1,0,0,0,0,1,0,0
11483,70000,44,1,2,2,2,0,0,14960,11080,12695,11482,8896,10074,0,3116,0,1000,2000,0,1,1,0,1,0,0,0,0,1,0,0
11484,140000,36,0,0,0,0,0,0,123474,125565,120847,121040,107310,105958,4409,4505,4100,3800,4000,3900,1,1,0,0,1,0,0,0,0,1,0
11485,50000,37,2,2,2,2,0,0,72034,75711,75322,71640,71114,67519,7300,3200,0,3000,5400,5000,1,1,0,0,1,0,0,0,0,1,0
11486,80000,38,1,2,2,2,2,2,67046,68439,69258,70526,71774,70503,3100,2500,3000,3000,0,2800,1,1,0,1,0,0,0,0,0,1,0
11487,180000,49,0,0,2,2,0,0,1092,1733,1405,-434,-434,-434,1733,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
11488,150000,36,2,2,2,0,0,0,167094,86193,-25443,-46627,-46627,-46627,5068,9,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
11489,550000,37,0,0,0,0,0,0,452600,364447,318029,91903,91010,70045,16025,14407,3512,3506,2512,125020,1,1,0,0,0,0,1,0,1,0,0
11490,80000,45,0,0,2,0,0,0,8133,10978,10511,11529,12332,13128,3000,0,1200,1000,1000,1000,1,1,0,0,0,1,0,0,1,0,0
11491,100000,37,2,2,2,2,2,2,24927,27689,26960,29504,30020,29995,3185,0,3000,1300,600,2000,1,1,0,0,1,0,0,0,0,1,0
11492,40000,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
11493,50000,50,0,0,0,0,0,0,47053,11165,12186,13280,14055,14428,1200,1206,1300,1000,600,530,1,1,0,0,1,0,0,0,1,0,0
11494,20000,52,2,2,2,2,0,0,8145,10474,10000,0,0,0,2474,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
11495,240000,51,0,0,0,0,0,0,98588,100545,102651,104749,106832,109062,3592,3719,3798,3821,3949,3976,1,1,0,0,1,0,0,0,1,0,0
11496,70000,50,2,2,2,2,2,2,41087,42109,43135,43924,44700,45634,2000,2000,1800,1800,1800,1700,1,1,0,0,0,1,0,0,1,0,0
11497,50000,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
11498,120000,53,0,0,2,2,2,2,88702,101498,104480,105280,106149,108381,14357,5500,4000,4100,4100,4200,1,1,0,0,0,1,0,0,1,0,0
11499,80000,61,0,0,0,0,0,0,81647,65470,73855,41003,29690,27596,5500,10000,7003,4700,3600,3500,1,1,0,0,1,0,0,0,1,0,0
11500,60000,52,0,0,0,0,0,0,57470,58713,60251,57251,27896,28499,2200,2500,31000,981,1035,1059,1,1,0,0,0,1,0,0,1,0,0
11501,260000,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
11502,140000,52,1,2,0,0,2,0,31511,30705,31809,34374,33522,34481,0,1600,3100,0,1500,1500,1,1,0,0,1,0,0,0,1,0,0
11503,280000,53,0,0,0,0,0,0,278127,42518,31900,21342,11500,2000,1700,1500,1400,2000,2000,2900,1,1,0,0,1,0,0,0,1,0,0
11504,80000,51,2,0,2,0,0,0,1041,780,390,992,602,-178,1000,0,992,0,0,0,1,1,0,0,1,0,0,0,1,0,0
11505,360000,51,0,0,0,0,0,0,346225,353200,337593,341528,350949,355869,14562,13806,12303,15005,13729,7700,1,1,0,1,0,0,0,0,1,0,0
11506,20000,52,0,0,0,0,0,0,19626,20002,19916,18970,19790,18990,1311,3005,2000,2000,5000,0,1,1,0,0,1,0,0,0,0,1,0
11507,20000,55,0,0,0,2,0,0,69257,70055,18997,10404,11170,380,2400,1833,1100,2300,0,400,1,1,0,0,0,0,1,0,0,1,0
11508,30000,52,1,2,2,0,0,0,3997,2522,0,1919,2658,2497,0,0,1919,2000,1100,201,1,1,0,0,0,1,0,0,1,0,0
11509,230000,61,2,2,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
11510,160000,57,0,0,0,0,0,0,759,-660,-660,-660,340,596,209,0,0,1000,596,1436,1,1,0,0,0,1,0,0,1,0,0
11511,50000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
11512,150000,55,3,3,3,3,2,2,97719,99733,97297,98496,99683,101430,4500,0,3700,3700,3500,3000,1,1,0,1,0,0,0,0,1,0,0
11513,300000,50,2,2,2,2,2,2,245193,250672,256178,260434,264114,269733,11000,11000,10000,9500,10000,1300,1,1,0,1,0,0,0,0,1,0,0
11514,200000,50,1,0,0,0,0,0,-6676,5953,2870,390,1210,2551,16374,2392,500,1210,2551,0,1,1,0,1,0,0,0,0,0,1,0
11515,50000,52,0,0,0,0,0,0,50717,36507,14890,0,0,0,1357,1000,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
11516,50000,52,1,2,2,2,0,0,50757,78196,43733,85652,29775,30243,0,5607,16,1167,1051,1165,1,1,0,0,1,0,0,0,1,0,0
11517,20000,53,0,0,0,0,0,0,19165,16851,14431,9150,10100,0,3000,3000,5000,6000,0,0,1,1,0,0,0,1,0,0,0,1,0
11518,150000,57,2,2,2,2,2,2,14496,15546,16303,15744,16582,17166,1600,1300,0,1100,1000,1000,1,1,0,0,1,0,0,0,1,0,0
11519,20000,57,1,2,2,0,0,0,1472,211,-1050,-1440,-1830,780,0,0,0,0,3000,0,1,1,0,0,0,1,0,0,1,0,0
11520,180000,55,0,0,0,0,0,0,6854,560,10600,0,9510,9510,560,10600,0,9510,0,4600,1,1,0,0,1,0,0,0,1,0,0
11521,20000,55,3,2,2,2,0,0,13139,12636,15212,14675,14835,15047,0,3100,0,700,600,2000,1,1,0,0,1,0,0,0,1,0,0
11522,50000,54,2,2,2,2,2,2,48556,49240,48647,36411,32087,22909,1804,2045,1314,1268,0,2436,1,1,0,0,1,0,0,0,1,0,0
11523,150000,54,1,2,2,2,2,2,23959,23276,25294,26780,27143,27563,0,2400,2201,1100,1000,0,1,1,0,1,0,0,0,0,1,0,0
11524,200000,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
11525,360000,54,1,0,0,0,0,0,-281,2520,7508,434,2139,993,3011,7545,502,2205,5,1799,1,1,0,1,0,0,0,0,1,0,0
11526,120000,59,2,2,2,2,2,2,82172,80266,85919,86910,87893,86370,0,7898,3300,3300,0,3149,1,0,1,0,1,0,0,0,0,0,1
11527,50000,26,0,0,0,0,0,0,6450,10744,0,0,0,239,4500,0,0,0,239,3363,1,0,1,0,0,1,0,0,0,1,0
11528,110000,28,0,0,0,0,0,0,35208,36619,38026,40332,41772,43052,2000,2000,3000,2000,2000,2000,1,0,1,0,1,0,0,0,0,1,0
11529,60000,27,1,2,2,2,2,2,25547,24838,27725,26981,28921,29506,0,3300,0,2400,1200,1300,1,0,1,0,1,0,0,0,1,0,0
11530,50000,27,2,0,0,0,2,2,16557,17975,20366,22710,23541,23027,2000,3000,3000,1500,0,1000,1,0,1,0,1,0,0,0,0,1,0
11531,180000,29,0,0,0,0,0,0,0,0,4690,0,150,193,0,4690,0,150,193,3403,1,0,1,0,1,0,0,0,0,1,0
11532,110000,24,2,0,0,0,0,2,85123,40882,35428,39680,44097,42543,2000,2000,5000,5000,0,2000,1,0,1,1,0,0,0,0,0,1,0
11533,90000,27,1,2,0,0,0,0,94699,92290,90719,39902,39200,38531,0,4183,1600,1280,1310,1432,1,0,1,0,0,1,0,0,0,1,0
11534,360000,25,0,0,0,0,0,0,354626,356006,351383,335323,332865,333404,14000,14000,12000,12000,12000,12000,1,0,1,0,1,0,0,0,0,1,0
11535,360000,26,0,0,0,0,0,0,358897,357100,362900,293597,249345,228470,14245,14061,11028,8813,7900,8100,1,0,1,0,1,0,0,0,1,0,0
11536,70000,27,2,2,2,2,2,2,43616,44597,45784,46528,47458,48347,2000,2200,1800,2000,1800,2000,1,0,1,1,0,0,0,0,0,1,0
11537,250000,28,0,0,0,0,0,0,176925,179079,186166,189786,195130,198147,7000,10000,10000,10000,7300,8000,1,0,1,1,0,0,0,0,0,1,0
11538,180000,24,0,0,0,0,0,0,8031,9269,9029,11186,23320,6666,2009,2626,3000,23320,1000,1000,1,0,1,0,1,0,0,0,0,1,0
11539,130000,29,2,0,0,0,0,0,120844,123333,126347,129249,132093,129155,4500,5000,5000,5000,4700,5000,1,0,1,0,1,0,0,0,0,1,0
11540,30000,29,2,2,2,2,2,0,18872,21734,21103,22939,22273,22814,3500,0,2500,0,900,1000,1,0,1,0,1,0,0,0,0,1,0
11541,290000,29,2,0,0,0,0,0,112676,113924,116828,119857,122243,124885,4500,4630,4857,4251,4485,4493,1,0,1,0,1,0,0,0,1,0,0
11542,260000,29,2,0,0,0,0,0,19006,19113,16376,2590,390,390,6005,1525,2590,390,390,390,1,0,1,1,0,0,0,0,0,1,0
11543,120000,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
11544,50000,26,1,2,2,2,2,0,49119,44419,42521,38517,19221,19774,0,3213,1331,1000,1000,1100,1,0,1,0,1,0,0,0,0,1,0
11545,20000,24,0,4,4,3,4,3,19915,19902,19299,20686,20073,19470,600,0,2000,0,0,0,1,0,1,0,1,0,0,0,1,0,0
11546,20000,24,2,2,0,0,0,0,19891,15895,17140,18457,21381,18914,0,1500,1600,1646,678,1000,1,0,1,0,1,0,0,0,1,0,0
11547,250000,29,0,0,0,0,0,0,390,0,49140,32699,32949,34150,0,49140,1596,5000,2000,1800,1,0,1,0,1,0,0,0,1,0,0
11548,60000,27,0,0,0,0,0,0,57697,48934,44653,44056,42210,41796,2200,5000,2000,1500,2000,1600,1,0,1,0,1,0,0,0,0,1,0
11549,160000,39,0,0,2,2,2,0,30633,37119,36263,43481,43515,49619,7000,0,7847,1026,7000,7968,1,0,1,0,1,0,0,0,0,1,0
11550,20000,22,3,4,3,2,0,0,22353,21720,21098,20334,19943,19956,0,0,0,458,463,235,1,0,1,0,1,0,0,0,0,1,0
11551,30000,22,2,0,0,0,0,0,30324,30123,30299,27758,22720,19136,1900,1600,2000,2000,614,924,1,0,1,0,1,0,0,0,0,1,0
11552,30000,23,6,5,4,4,3,2,40439,37936,36489,33971,31632,28677,0,1011,0,0,0,2405,1,0,1,0,1,0,0,0,1,0,0
11553,30000,23,2,0,0,0,0,0,729,479,859,755,755,220,483,859,755,0,0,0,1,0,1,0,1,0,0,0,0,1,0
11554,20000,22,0,3,2,2,0,0,18021,17439,17466,17846,18310,18923,0,600,1000,1000,1000,700,1,0,1,0,1,0,0,0,0,1,0
11555,130000,23,2,0,0,0,0,0,1330,5719,15578,19887,11659,11735,5719,10000,5000,2000,2000,2000,1,0,1,0,0,1,0,0,0,1,0
11556,60000,22,3,2,2,2,2,2,61558,59967,59693,39686,30077,30761,10,3616,301,2501,1300,0,1,0,1,0,1,0,0,0,0,1,0
11557,10000,23,1,2,3,3,2,0,5699,7434,8164,7889,7614,7990,2000,1000,0,0,500,900,1,0,1,0,1,0,0,0,0,1,0
11558,30000,23,2,2,2,0,0,2,27588,30354,29150,26731,29273,29887,3540,73,1418,4499,1200,0,1,0,1,0,0,1,0,0,0,1,0
11559,50000,22,2,2,0,0,0,0,4536,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
11560,30000,22,0,2,2,2,2,2,11222,11738,13255,14380,14081,10796,1000,2000,1670,551,0,500,1,0,1,0,1,0,0,0,0,1,0
11561,20000,22,0,2,2,2,0,0,12831,12328,15195,14659,14642,15102,0,3077,0,524,696,300,1,0,1,1,0,0,0,0,0,1,0
11562,60000,22,2,0,0,0,0,0,46403,34438,30920,27817,26281,26830,1544,1759,1500,940,972,976,1,0,1,0,1,0,0,0,0,1,0
11563,20000,23,1,2,0,0,0,2,15596,15053,15773,17102,18704,18263,0,1269,1598,2200,0,3700,1,0,1,0,1,0,0,0,0,1,0
11564,80000,25,2,0,0,0,0,0,69614,68836,69714,57318,46921,41072,3238,3103,3000,1800,1500,1700,1,0,1,1,0,0,0,0,0,1,0
11565,30000,22,2,2,2,0,0,0,30525,28574,14220,14188,7058,7976,1725,0,1230,1000,1000,0,1,0,1,0,1,0,0,0,1,0,0
11566,60000,30,0,0,0,0,0,0,65460,64128,62736,59133,57662,53059,2299,2232,2152,2226,1908,1933,1,0,1,0,1,0,0,0,1,0,0
11567,30000,23,1,2,0,0,0,2,30380,25839,25963,27030,29079,29865,1,1433,1500,2500,1400,1400,1,0,1,0,0,1,0,0,1,0,0
11568,20000,22,3,2,2,4,4,4,1650,1650,1650,1650,1650,1650,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
11569,30000,25,0,0,0,0,0,0,28709,28649,29619,30224,27326,30297,1462,1589,1351,2500,4000,1500,1,0,1,0,1,0,0,0,0,1,0
11570,50000,23,0,0,0,0,0,0,43634,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
11571,50000,23,2,2,0,0,0,2,7285,7022,7887,8898,9565,9267,0,1138,1149,816,0,1710,1,0,1,0,0,1,0,0,0,1,0
11572,90000,23,0,0,0,0,0,0,90508,89618,75342,71668,49358,50296,3432,3615,3511,2500,2000,1850,1,0,1,0,1,0,0,0,0,1,0
11573,60000,24,0,0,0,0,0,0,28277,27295,27403,23837,23078,22618,1450,1724,1600,1000,1000,2500,1,0,1,0,1,0,0,0,0,1,0
11574,100000,24,1,2,0,0,0,2,7127,6867,8095,9296,10241,9936,0,1500,1500,1100,0,3000,1,0,1,0,1,0,0,0,0,1,0
11575,130000,23,0,0,0,0,0,0,579,1186,0,497,0,186,1186,0,497,0,186,0,1,0,1,0,1,0,0,0,1,0,0
11576,30000,22,0,0,0,0,0,0,24979,26418,26791,14500,0,0,1859,1232,1040,0,0,0,1,0,1,0,0,0,1,0,0,1,0
11577,50000,23,2,0,0,2,0,0,25046,25174,27850,27038,27465,20943,1724,3400,0,1000,900,790,1,0,1,0,0,1,0,0,0,1,0
11578,80000,23,1,2,2,2,2,2,21775,21127,23772,23092,24806,24272,0,3000,0,2100,0,1500,1,0,1,0,1,0,0,0,0,1,0
11579,50000,24,3,2,2,2,0,0,8506,10194,10928,10456,11279,12095,2000,1200,0,1000,1000,1000,1,0,1,1,0,0,0,0,0,1,0
11580,90000,25,2,0,0,0,0,0,90371,87525,89052,85807,68186,69011,4100,4200,3000,3000,3000,2600,1,0,1,0,1,0,0,0,1,0,0
11581,30000,25,2,0,0,0,0,0,27458,21203,18394,19560,13035,13836,1267,1342,1508,500,1000,1102,1,0,1,0,1,0,0,0,1,0,0
11582,70000,25,2,2,2,2,2,2,67588,68983,70691,71692,67740,68470,3100,3400,2752,0,5156,0,1,0,1,0,1,0,0,0,0,1,0
11583,10000,26,1,2,2,2,2,2,6220,5975,8104,7807,8329,6613,0,2400,0,615,0,539,1,0,1,0,1,0,0,0,0,1,0
11584,20000,24,3,2,2,2,2,2,322,322,322,322,322,322,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
11585,140000,25,0,0,0,0,0,0,140286,143649,435,556,92556,94567,6500,436,621,94500,3500,3500,1,0,1,0,1,0,0,0,0,1,0
11586,80000,23,2,0,0,0,0,0,71975,64153,47680,33336,24439,26187,3139,4000,3000,2000,2000,0,1,0,1,0,1,0,0,0,0,1,0
11587,20000,24,0,0,0,0,0,0,20933,22202,21867,21813,21228,21614,2700,1400,1400,800,1783,1000,1,0,1,1,0,0,0,0,0,1,0
11588,70000,25,2,0,0,0,2,2,19112,20115,20837,22986,22319,23952,1629,1351,2500,0,2000,0,1,0,1,0,1,0,0,0,0,1,0
11589,10000,23,3,2,2,0,0,0,7067,8092,7820,8824,8996,9182,1291,0,1295,467,479,480,1,0,1,1,0,0,0,0,0,1,0
11590,30000,24,1,2,2,2,2,2,25193,24490,27474,27926,27189,28604,0,3400,1200,0,2500,1000,1,0,1,0,1,0,0,0,0,1,0
11591,50000,23,0,0,0,0,0,0,97259,50017,48560,46978,19640,18937,3608,2110,2558,19640,683,699,1,0,1,0,1,0,0,0,0,1,0
11592,50000,22,2,2,0,0,0,0,50345,49245,50061,37766,29433,27537,0,1728,1730,1015,1000,1001,1,0,1,1,0,0,0,0,0,1,0
11593,190000,26,0,0,0,0,0,0,174519,179122,182680,154753,90540,92248,9000,8382,10221,10000,3000,10490,1,0,1,1,0,0,0,0,0,1,0
11594,50000,24,2,0,0,0,0,0,57396,58941,60630,53662,20229,19044,2500,3000,5064,1000,840,1000,1,0,1,0,0,1,0,0,0,1,0
11595,50000,24,2,2,2,2,0,0,45049,43379,46097,44187,43165,37967,0,3628,8,1500,1490,1303,1,0,1,1,0,0,0,0,0,1,0
11596,20000,24,0,0,2,0,0,2,16505,18817,18227,19632,20298,20337,2905,0,1720,1754,893,0,1,0,1,0,1,0,0,0,1,0,0
11597,50000,24,0,0,0,0,0,0,48393,49405,50934,7728,8390,48679,1814,2343,1137,799,41933,1943,1,0,1,0,1,0,0,0,0,1,0
11598,210000,24,0,0,0,0,0,0,1077,7882,816,300,0,0,7960,816,300,0,0,0,1,0,1,0,1,0,0,0,0,1,0
11599,90000,25,0,0,0,0,0,0,1407,4989,998,0,0,0,5000,998,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
11600,20000,24,2,0,2,0,0,0,1015,19214,15703,9914,8200,11876,19214,0,1000,0,5000,5400,1,0,1,1,0,0,0,0,0,1,0
11601,220000,25,0,0,0,0,0,2,47588,47721,31027,31807,33966,33288,1479,1820,1600,2688,0,1500,1,0,1,0,1,0,0,0,0,1,0
11602,20000,25,1,0,0,0,0,0,2521,17360,0,200,17976,17980,17388,0,200,17976,4,2170,1,0,1,1,0,0,0,0,0,1,0
11603,160000,25,0,0,0,0,0,0,8030,8030,8030,19069,15359,10846,8030,8030,19069,5359,377,5877,1,0,1,0,1,0,0,0,1,0,0
11604,220000,26,2,2,2,2,0,0,80055,82646,81229,80175,79563,82371,4500,450,2000,300,3310,16,1,0,1,0,1,0,0,0,0,1,0
11605,50000,25,2,2,3,2,2,2,40959,43870,42891,43582,44561,45592,3900,0,1700,2000,1900,1800,1,0,1,1,0,0,0,0,0,1,0
11606,120000,25,0,0,0,0,0,0,106621,105893,107838,103273,101353,87934,4000,5013,4000,3199,3130,4000,1,0,1,0,0,1,0,0,0,1,0
11607,170000,26,2,0,0,0,2,0,111170,113387,115807,119857,117100,118079,4065,5727,7500,2000,4200,5000,1,0,1,0,1,0,0,0,0,1,0
11608,140000,26,2,0,0,0,0,0,144010,142724,142802,140103,142750,142855,5301,5400,5100,5300,5500,5400,1,0,1,0,0,1,0,0,0,1,0
11609,20000,24,3,2,3,2,3,2,17690,19102,19502,20881,20266,20511,2000,1000,2000,0,700,0,1,0,1,0,1,0,0,0,0,1,0
11610,90000,25,2,0,0,0,0,0,77651,78651,79972,81415,81878,83206,3300,3600,3805,3100,3200,4100,1,0,1,0,1,0,0,0,0,1,0
11611,290000,26,0,0,0,0,0,0,262518,180499,138326,128721,95657,90210,6500,5300,4000,5000,3000,2974,1,0,1,0,1,0,0,0,1,0,0
11612,110000,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
11613,100000,27,2,0,0,0,0,2,101429,79254,80910,83072,87774,90579,2833,2929,3500,6100,4367,0,1,0,1,0,1,0,0,0,1,0,0
11614,50000,22,0,0,0,0,0,0,34250,34833,35625,36754,16943,16234,1550,1750,2270,603,713,1000,1,0,1,0,1,0,0,0,1,0,0
11615,140000,24,0,0,0,0,0,0,135432,136312,131559,111859,98815,97443,6500,4733,4015,4000,4000,3800,1,0,1,0,1,0,0,0,0,1,0
11616,70000,27,0,0,0,0,0,0,69762,68914,69252,70415,69212,70514,2450,2600,2700,2500,2800,2500,1,0,1,0,1,0,0,0,1,0,0
11617,170000,25,0,0,0,0,0,0,26151,24019,26013,24471,23496,25333,3000,5000,2000,2000,5000,895,1,0,1,0,1,0,0,0,0,1,0
11618,50000,26,2,0,0,2,2,2,25875,27132,29695,30908,30112,32123,2000,3000,2000,0,2500,0,1,0,1,1,0,0,0,0,0,1,0
11619,130000,26,0,0,0,0,0,0,130318,131351,131352,121931,61755,61453,4700,5108,3860,82367,3041,2000,1,0,1,0,1,0,0,0,0,1,0
11620,90000,25,0,0,0,0,0,2,65924,58210,60050,61448,73852,72551,3000,2771,3000,13500,0,3000,1,0,1,0,1,0,0,0,0,1,0
11621,230000,28,2,0,0,0,0,0,101347,95956,87294,85336,81640,82462,4179,4231,4061,2846,2800,2909,1,0,1,1,0,0,0,0,0,1,0
11622,110000,25,0,0,0,0,0,0,52059,49709,8504,7277,7774,8261,1150,1330,2500,1000,1000,1000,1,0,1,0,1,0,0,0,0,1,0
11623,180000,26,0,0,0,0,0,0,3739,4889,7768,7156,6956,29402,3889,4739,2289,4289,26735,3972,1,0,1,0,1,0,0,0,0,1,0
11624,70000,26,1,2,2,2,2,2,52204,53250,53799,52330,55666,56839,2500,1983,0,4206,2200,0,1,0,1,1,0,0,0,0,0,1,0
11625,40000,27,0,0,0,2,2,2,37005,38084,41156,39986,40465,36745,2000,4000,0,1000,0,0,1,0,1,1,0,0,0,0,0,1,0
11626,120000,27,2,2,2,2,0,0,113354,115503,121861,117485,118381,115604,6200,10900,0,5000,4800,4505,1,0,1,0,1,0,0,0,0,1,0
11627,30000,23,1,2,2,2,2,2,11174,11989,12997,12491,13374,13017,1300,1500,0,1090,0,2000,1,0,1,0,1,0,0,0,0,1,0
11628,230000,23,3,2,2,0,0,0,1090,490,0,878,0,0,0,0,878,0,0,0,1,0,1,0,1,0,0,0,0,1,0
11629,50000,25,0,0,0,0,0,0,59010,57593,56203,54794,53509,52021,2039,2015,2000,2100,2000,2100,1,0,1,0,1,0,0,0,1,0,0
11630,60000,24,0,0,0,0,0,0,47386,4807,3434,2386,2837,3358,4807,1048,1000,2837,3358,5093,1,0,1,1,0,0,0,0,0,1,0
11631,180000,27,1,2,2,2,0,0,5892,4824,3784,3089,2715,1821,0,3089,0,1521,0,347,1,0,1,1,0,0,0,0,0,1,0
11632,90000,27,0,0,2,0,0,0,97973,100442,89242,82784,53609,49048,12500,2,5085,5000,3000,1004,1,0,1,0,1,0,0,0,0,1,0
11633,200000,27,0,0,0,0,0,0,4257,3690,4460,3190,5238,950,3690,4460,3190,5238,950,250,1,0,1,1,0,0,0,0,0,1,0
11634,120000,27,1,0,0,0,0,0,0,0,2382,0,0,0,0,2382,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
11635,150000,28,0,2,0,2,0,0,1040,148,9173,296,148,446,0,9173,0,0,446,0,1,0,1,1,0,0,0,0,0,1,0
11636,50000,28,0,0,2,2,0,0,43165,49091,50453,49037,28589,29392,6987,2433,0,1145,3167,0,1,0,1,0,0,1,0,0,1,0,0
11637,170000,27,0,0,0,0,0,0,106,18719,30000,0,0,1532,18719,30000,0,0,1532,0,1,0,1,1,0,0,0,0,0,1,0
11638,50000,27,0,0,0,0,0,0,47254,43583,35245,27520,25928,26470,1720,3100,1723,1100,1111,1200,1,0,1,0,1,0,0,0,1,0,0
11639,50000,28,3,2,2,7,7,7,2350,2400,2400,2400,2400,2400,50,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
11640,20000,23,2,2,0,0,0,0,12492,11995,13324,14029,14308,14625,0,1528,1233,512,547,3880,1,0,1,0,1,0,0,0,0,1,0
11641,70000,25,2,0,0,0,0,0,46526,47820,48750,49936,51102,52276,2070,2000,2000,2000,2000,2100,1,0,1,0,1,0,0,0,0,1,0
11642,230000,27,0,2,0,0,0,0,6155,5650,3004,4200,1400,4222,500,3004,4200,0,4222,4649,1,0,1,0,0,1,0,0,0,1,0
11643,300000,28,0,0,2,2,2,2,275855,286812,280337,318248,316147,303666,15000,7000,50000,12000,0,13000,1,0,1,0,1,0,0,0,0,1,0
11644,110000,27,0,0,0,0,0,0,110553,108387,111427,111697,111956,111325,4000,4800,4300,4300,4400,3874,1,0,1,1,0,0,0,0,0,1,0
11645,100000,28,2,2,2,2,2,0,72464,70710,72432,74322,74496,76058,0,3462,3700,2000,2760,2776,1,0,1,0,1,0,0,0,0,1,0
11646,50000,29,2,2,2,2,0,0,48286,49286,50006,48846,45944,46925,2100,1800,0,1624,1700,3000,1,0,1,0,1,0,0,0,0,1,0
11647,40000,27,0,0,0,0,0,0,27025,32228,38904,4235,87230,72647,6000,8040,4235,87230,3000,10000,1,0,1,1,0,0,0,0,0,1,0
11648,40000,25,0,0,0,0,0,0,26133,26896,27961,28995,29612,30434,1500,1500,1500,1100,1300,1200,1,0,1,0,1,0,0,0,0,1,0
11649,140000,28,0,2,0,0,0,0,1953,1366,464,337,548,395,0,464,337,548,395,681,1,0,1,0,1,0,0,0,1,0,0
11650,140000,29,0,0,0,0,0,0,389,403,0,0,0,0,407,0,0,0,0,1260,1,0,1,0,1,0,0,0,0,1,0
